date,article,daily_units,daily_revenue
2022-02-26,SACHET VIENNOISERIE,1,4.0
2022-02-26,SANDWICH COMPLET,1,5.0
2022-02-26,SEIGLE,1,1.9
2022-02-26,SPECIAL BREAD,14,35.0
2022-02-26,SPECIAL BREAD KG,1,5.0
2022-02-26,TARTE FRUITS 4P,4,40.0
2022-02-26,TARTELETTE,14,29.400000000000002
2022-02-26,TRADITIONAL BAGUETTE,210,262.5
2022-02-26,TRAITEUR,3,29.2
2022-02-26,TROPEZIENNE,2,4.2
2022-02-26,VIK BREAD,8,20.8
2022-02-27,BAGUETTE,61,57.949999999999996
2022-02-27,BAGUETTE GRAINE,11,14.850000000000001
2022-02-27,BANETTE,66,72.60000000000001
2022-02-27,BANETTINE,6,3.9000000000000004
2022-02-27,BOTTEREAU,32,16.0
2022-02-27,BOULE 200G,6,6.8999999999999995
2022-02-27,BOULE 400G,18,28.8
2022-02-27,BOULE POLKA,1,1.7
2022-02-27,BRIOCHE,7,42.0
2022-02-27,CAMPAGNE,13,24.7
2022-02-27,CEREAL BAGUETTE,9,11.700000000000001
2022-02-27,CHAUSSON AUX POMMES,2,3.0
2022-02-27,CHOCOLAT,1,1.5
2022-02-27,CHOU CHANTILLY,1,2.1
2022-02-27,COMPLET,8,14.4
2022-02-27,COOKIE,6,6.6000000000000005
2022-02-27,COUPE,70,10.5
2022-02-27,CROISSANT,96,110.39999999999999
2022-02-27,CROISSANT AMANDES,4,6.0
2022-02-27,DEMI BAGUETTE,2,1.0
2022-02-27,DEMI PAIN,2,1.3
2022-02-27,DIVERS PATISSERIE,2,10.5
2022-02-27,DIVERS VIENNOISERIE,5,10.0
2022-02-27,ECLAIR,28,58.800000000000004
2022-02-27,FICELLE,5,3.25
2022-02-27,FINANCIER X5,4,14.0
2022-02-27,FLAN,6,12.600000000000001
2022-02-27,GD KOUIGN AMANN,2,16.0
2022-02-27,GRAND FAR BRETON,5,37.5
2022-02-27,KOUIGN AMANN,3,6.6000000000000005
2022-02-27,MOISSON,8,16.8
2022-02-27,NOIX JAPONAISE,1,2.2
2022-02-27,PAILLE,2,3.0
2022-02-27,PAIN,4,5.0
2022-02-27,PAIN AU CHOCOLAT,68,85.0
2022-02-27,PAIN AUX RAISINS,4,6.0
2022-02-27,PAIN BANETTE,5,7.5
2022-02-27,PAIN CHOCO AMANDES,10,16.0
2022-02-27,PAIN S/SEL,1,1.6
2022-02-27,QUIM BREAD,1,1.1
2022-02-27,ROYAL,11,33.0
2022-02-27,SACHET VIENNOISERIE,3,12.0
2022-02-27,SAVARIN,3,6.6000000000000005
2022-02-27,SEIGLE,3,5.699999999999999
2022-02-27,SPECIAL BREAD,10,25.0
2022-02-27,SPECIAL BREAD KG,1,5.0
2022-02-27,SUCETTE,1,0.3
2022-02-27,TARTE FRUITS 4P,3,30.0
2022-02-27,TARTE FRUITS 6P,3,42.0
2022-02-27,TARTELETTE,40,84.0
2022-02-27,TRADITIONAL BAGUETTE,275,343.75
2022-02-27,TRAITEUR,1,7.6
2022-02-27,TROPEZIENNE,2,4.2
2022-02-27,VIK BREAD,17,44.2
2022-02-28,BAGUETTE,23,21.849999999999998
2022-02-28,BAGUETTE APERO,1,4.5
2022-02-28,BAGUETTE GRAINE,1,1.35
2022-02-28,BANETTE,19,20.900000000000002
2022-02-28,BANETTINE,6,3.9
2022-02-28,BOISSON 33CL,1,1.5
2022-02-28,BOTTEREAU,16,8.0
2022-02-28,BOULE 200G,4,4.6
2022-02-28,BOULE 400G,8,12.8
2022-02-28,BOULE POLKA,1,1.7
2022-02-28,BRIOCHE,2,12.0
2022-02-28,CAMPAGNE,4,7.6
2022-02-28,CEREAL BAGUETTE,7,9.1
2022-02-28,CHAUSSON AUX POMMES,6,9.0
2022-02-28,COMPLET,3,5.4
2022-02-28,COOKIE,8,8.8
2022-02-28,COUPE,29,4.35
2022-02-28,CROISSANT,15,17.25
2022-02-28,CROISSANT AMANDES,2,3.0
2022-02-28,DEMI PAIN,1,0.65
2022-02-28,DIVERS CONFISERIE,1,6.0
2022-02-28,DIVERS VIENNOISERIE,1,1.0
2022-02-28,ECLAIR,7,14.700000000000001
2022-02-28,FICELLE,3,1.9500000000000002
2022-02-28,FINANCIER X5,2,7.0
2022-02-28,FORMULE SANDWICH,13,91.0
2022-02-28,GRAND FAR BRETON,2,15.0
2022-02-28,KOUIGN AMANN,1,2.2
2022-02-28,MOISSON,6,12.600000000000001
2022-02-28,PAIN,3,3.75
2022-02-28,PAIN AU CHOCOLAT,15,18.75
2022-02-28,PAIN AUX RAISINS,3,4.5
2022-02-28,PAIN BANETTE,2,3.0
2022-02-28,PLAT 6.50E,1,6.5
2022-02-28,PLAT 7.60E,2,15.2
2022-02-28,QUIM BREAD,2,2.2
2022-02-28,SACHET VIENNOISERIE,1,4.0
2022-02-28,SAND JB EMMENTAL,5,20.0
2022-02-28,SANDWICH COMPLET,1,5.0
2022-02-28,SEIGLE,1,1.9
2022-02-28,SPECIAL BREAD,10,25.0
2022-02-28,SPECIAL BREAD KG,1,5.0
2022-02-28,SUCETTE,2,0.6
2022-02-28,TARTE FRUITS 6P,1,14.0
2022-02-28,TARTELETTE,8,16.8
2022-02-28,TRADITIONAL BAGUETTE,154,192.5
2022-03-01,BAGUETTE,28,26.599999999999998
2022-03-01,BANETTE,31,34.1
2022-03-01,BANETTINE,4,2.6
2022-03-01,BOISSON 33CL,4,6.0
2022-03-01,BOTTEREAU,16,8.0
2022-03-01,BOULE 200G,4,4.6
2022-03-01,BOULE 400G,8,12.8
2022-03-01,BOULE POLKA,1,1.7
2022-03-01,BRIOCHE,1,6.0
2022-03-01,BROWNIES,2,5.0
2022-03-01,CAFE OU EAU,7,7.0
2022-03-01,CAMPAGNE,8,15.2
2022-03-01,CEREAL BAGUETTE,9,11.700000000000001
2022-03-01,COMPLET,6,10.8
2022-03-01,COOKIE,5,5.5
2022-03-01,COUPE,34,5.1
2022-03-01,CROISSANT,15,17.25
2022-03-01,CROISSANT AMANDES,6,9.0
2022-03-01,DEMI BAGUETTE,4,2.0
2022-03-01,DEMI PAIN,1,0.65
2022-03-01,DIVERS VIENNOISERIE,1,1.0
2022-03-01,ECLAIR,6,12.600000000000001
2022-03-01,FICELLE,2,1.3
2022-03-01,FINANCIER X5,1,3.5
2022-03-01,FLAN,3,6.300000000000001
2022-03-01,FLAN ABRICOT,3,6.6000000000000005
2022-03-01,FORMULE SANDWICH,21,147.0
2022-03-01,GD FAR BRETON,1,7.5
2022-03-01,GD KOUIGN AMANN,1,8.0
2022-03-01,GRAND FAR BRETON,1,7.5
2022-03-01,KOUIGN AMANN,1,2.2
2022-03-01,MERINGUE,1,1.0
2022-03-01,MILLES FEUILLES,3,6.6000000000000005
2022-03-01,MOISSON,5,10.5
2022-03-01,PAILLE,3,4.5
2022-03-01,PAIN,3,3.75
2022-03-01,PAIN AU CHOCOLAT,17,21.25
2022-03-01,PAIN AUX RAISINS,1,1.5
2022-03-01,PAIN BANETTE,6,9.0
2022-03-01,PAIN CHOCO AMANDES,5,8.0
2022-03-01,PALMIER,4,4.0
2022-03-01,PLAT 7.00,3,21.0
2022-03-01,QUIM BREAD,4,4.4
2022-03-01,SAND JB EMMENTAL,4,16.0
2022-03-01,SANDWICH COMPLET,5,25.0
2022-03-01,SEIGLE,1,1.9
2022-03-01,SPECIAL BREAD,10,25.0
2022-03-01,SPECIAL BREAD KG,1,5.0
2022-03-01,SUCETTE,5,1.5
2022-03-01,TARTE FRUITS 6P,1,14.0
2022-03-01,TARTELETTE,6,12.600000000000001
2022-03-01,TRADITIONAL BAGUETTE,150,187.5
2022-03-01,TRAITEUR,9,69.0
2022-03-02,BAGUETTE,10,9.5
2022-03-02,BANETTE,20,22.0
2022-03-02,BANETTINE,6,3.9
2022-03-02,BOISSON 33CL,2,3.0
2022-03-02,BOULE 200G,6,6.8999999999999995
2022-03-02,BOULE 400G,2,3.2
2022-03-02,BOULE POLKA,1,1.7
2022-03-02,BRIOCHE,1,6.0
2022-03-02,BROWNIES,2,5.0
2022-03-02,CAMPAGNE,5,9.5
2022-03-02,CEREAL BAGUETTE,11,14.3
2022-03-02,CHAUSSON AUX POMMES,3,4.5
2022-03-02,COMPLET,6,10.8
2022-03-02,COOKIE,6,6.6000000000000005
2022-03-02,COUPE,25,3.75
2022-03-02,CROISSANT,24,27.599999999999998
2022-03-02,CROISSANT AMANDES,2,3.0
2022-03-02,DEMI BAGUETTE,2,1.0
2022-03-02,DIVERS CONFISERIE,1,3.0
2022-03-02,DIVERS SANDWICHS,1,4.0
2022-03-02,ECLAIR,8,16.8
2022-03-02,FINANCIER X5,1,3.5
2022-03-02,FLAN,1,2.1
2022-03-02,FLAN ABRICOT,4,8.8
2022-03-02,FORMULE SANDWICH,15,105.0
2022-03-02,MILLES FEUILLES,6,13.200000000000001
2022-03-02,MOISSON,3,6.300000000000001
2022-03-02,PAILLE,2,3.0
2022-03-02,PAIN,6,7.5
2022-03-02,PAIN AU CHOCOLAT,15,18.75
2022-03-02,PAIN AUX RAISINS,5,7.5
2022-03-02,PAIN BANETTE,5,7.5
2022-03-02,PLAT 7.60E,2,15.2
2022-03-02,QUIM BREAD,3,3.3000000000000003
2022-03-02,SACHET VIENNOISERIE,2,8.0
2022-03-02,SAND JB EMMENTAL,4,16.0
2022-03-02,SANDWICH COMPLET,5,25.0
2022-03-02,SEIGLE,1,1.9
2022-03-02,SPECIAL BREAD,5,12.5
2022-03-02,SPECIAL BREAD KG,1,5.0
2022-03-02,SUCETTE,1,0.3
2022-03-02,TARTELETTE,5,10.5
2022-03-02,TRADITIONAL BAGUETTE,119,148.75
2022-03-03,BAGUETTE,24,22.799999999999997
2022-03-03,BANETTE,30,33.0
2022-03-03,BANETTINE,6,3.9000000000000004
2022-03-03,BOISSON 33CL,2,3.0
2022-03-03,BOULE 200G,4,4.6
2022-03-03,BOULE 400G,6,9.600000000000001
2022-03-03,BOULE POLKA,1,1.7
2022-03-03,BRIOCHE,1,6.0
2022-03-03,CAMPAGNE,6,11.399999999999999
2022-03-03,CEREAL BAGUETTE,4,5.2
2022-03-03,CHAUSSON AUX POMMES,6,9.0
2022-03-03,COMPLET,6,10.8
2022-03-03,COOKIE,2,2.2
2022-03-03,COUPE,24,3.5999999999999996
2022-03-03,CROISSANT,11,12.649999999999999
2022-03-03,CROISSANT AMANDES,2,3.0
2022-03-03,DEMI BAGUETTE,2,1.0
2022-03-03,DEMI PAIN,1,0.65
2022-03-03,DIVERS CONFISERIE,1,3.0
2022-03-03,DIVERS SANDWICHS,1,1.5
2022-03-03,DIVERS VIENNOISERIE,1,6.0
2022-03-03,ECLAIR,1,2.1
2022-03-03,FICELLE,1,0.65
2022-03-03,FINANCIER X5,4,14.0
2022-03-03,FLAN,2,4.2
2022-03-03,FLAN ABRICOT,2,4.4
2022-03-03,FORMULE SANDWICH,14,98.0
2022-03-03,MOISSON,7,14.700000000000001
2022-03-03,PAILLE,4,6.0
2022-03-03,PAIN,2,2.5
2022-03-03,PAIN AU CHOCOLAT,22,27.5
2022-03-03,PAIN BANETTE,3,4.5
2022-03-03,PARIS BREST,3,6.6000000000000005
2022-03-03,PLAT,1,4.9
2022-03-03,PLAT 7.60E,2,15.2
2022-03-03,SACHET VIENNOISERIE,1,4.0
2022-03-03,SANDWICH COMPLET,4,20.0
2022-03-03,SEIGLE,3,5.699999999999999
2022-03-03,SPECIAL BREAD,5,12.5
2022-03-03,TARTELETTE,6,12.6
2022-03-03,TRADITIONAL BAGUETTE,123,153.75
2022-03-03,TRAITEUR,10,53.38
2022-03-04,BAGUETTE,26,24.7
2022-03-04,BANETTE,30,33.0
2022-03-04,BANETTINE,7,4.550000000000001
2022-03-04,BOISSON 33CL,1,1.5
2022-03-04,BOULE 200G,6,6.8999999999999995
2022-03-04,BOULE 400G,7,11.200000000000001
2022-03-04,BOULE POLKA,1,1.7
2022-03-04,BRIOCHE,1,6.0
2022-03-04,CAFE OU EAU,4,4.0
2022-03-04,CAMPAGNE,8,15.2
2022-03-04,CEREAL BAGUETTE,10,13.0
2022-03-04,COMPLET,7,12.6
2022-03-04,COOKIE,7,7.700000000000001
2022-03-04,COUPE,41,6.1499999999999995
2022-03-04,CROISSANT,26,29.9
2022-03-04,CROISSANT AMANDES,3,4.5
2022-03-04,DEMI BAGUETTE,4,2.0
2022-03-04,DIVERS VIENNOISERIE,1,6.0
2022-03-04,ECLAIR,1,2.1
2022-03-04,FICELLE,3,1.9500000000000002
2022-03-04,FINANCIER X5,1,3.5
2022-03-04,FLAN,1,2.1
2022-03-04,FLAN ABRICOT,2,4.4
2022-03-04,FORMULE SANDWICH,16,112.0
2022-03-04,GRAND FAR BRETON,1,7.5
2022-03-04,KOUIGN AMANN,8,17.6
2022-03-04,MILLES FEUILLES,1,2.2
2022-03-04,MOISSON,2,4.2
2022-03-04,PAILLE,3,4.5
2022-03-04,PAIN,5,6.25
2022-03-04,PAIN AU CHOCOLAT,23,28.75
2022-03-04,PAIN BANETTE,3,4.5
2022-03-04,PAIN CHOCO AMANDES,3,4.800000000000001
2022-03-04,PARIS BREST,1,2.2
2022-03-04,QUIM BREAD,4,4.4
2022-03-04,SACHET VIENNOISERIE,1,4.0
2022-03-04,SAND JB EMMENTAL,1,4.0
2022-03-04,SANDWICH COMPLET,5,25.0
2022-03-04,SEIGLE,1,1.9
2022-03-04,SPECIAL BREAD,10,25.0
2022-03-04,SPECIAL BREAD KG,1,5.0
2022-03-04,TRADITIONAL BAGUETTE,141,176.25
2022-03-04,TRAITEUR,5,36.8
2022-03-04,TROPEZIENNE,2,4.2
2022-03-04,VIK BREAD,8,20.8
2022-03-05,BAGUETTE,39,37.05
2022-03-05,BANETTE,41,45.1
2022-03-05,BANETTINE,4,2.6
2022-03-05,BOULE 200G,4,4.6
2022-03-05,BOULE 400G,10,16.0
2022-03-05,BOULE POLKA,1,1.7
2022-03-05,BRIOCHE,1,6.0
2022-03-05,CAMPAGNE,10,19.0
2022-03-05,CEREAL BAGUETTE,10,13.0
2022-03-05,CHAUSSON AUX POMMES,8,12.0
2022-03-05,COMPLET,6,10.8
2022-03-05,COOKIE,5,5.5
2022-03-05,COUPE,47,7.05
2022-03-05,CROISSANT,52,59.8
2022-03-05,CROISSANT AMANDES,5,7.5
2022-03-05,DEMI BAGUETTE,1,0.5
2022-03-05,DEMI PAIN,1,0.65
2022-03-05,DIVERS VIENNOISERIE,2,8.0
2022-03-05,ECLAIR,13,27.3
2022-03-05,FICELLE,3,1.9500000000000002
2022-03-05,FINANCIER X5,4,14.0
2022-03-05,FLAN,2,4.2
2022-03-05,FORMULE SANDWICH,3,21.0
2022-03-05,GD KOUIGN AMANN,1,8.0
2022-03-05,GRAND FAR BRETON,4,30.0
2022-03-05,GRANDE SUCETTE,1,0.6
2022-03-05,MILLES FEUILLES,1,2.2
2022-03-05,MOISSON,2,4.2
2022-03-05,PAIN,4,5.0
2022-03-05,PAIN AU CHOCOLAT,45,56.25
2022-03-05,PAIN AUX RAISINS,4,6.0
2022-03-05,PAIN BANETTE,4,6.0
2022-03-05,PAIN CHOCO AMANDES,3,4.800000000000001
2022-03-05,PARIS BREST,3,6.6000000000000005
2022-03-05,QUIM BREAD,3,3.3000000000000003
2022-03-05,SACHET VIENNOISERIE,1,4.0
2022-03-05,SANDWICH COMPLET,4,20.0
2022-03-05,SEIGLE,3,5.699999999999999
2022-03-05,SPECIAL BREAD,9,22.5
2022-03-05,SPECIAL BREAD KG,1,5.0
2022-03-05,SUCETTE,7,2.0999999999999996
2022-03-05,TARTE FINE,4,28.0
2022-03-05,TARTE FRUITS 4P,1,10.0
2022-03-05,TARTE FRUITS 6P,1,14.0
2022-03-05,TARTELETTE,15,31.5
2022-03-05,TRADITIONAL BAGUETTE,204,255.0
2022-03-05,TRAITEUR,5,38.8
2022-03-05,VIK BREAD,13,33.800000000000004
2022-03-06,BAGUETTE,47,44.65
2022-03-06,BAGUETTE GRAINE,9,12.15
2022-03-06,BANETTE,53,58.300000000000004
2022-03-06,BANETTINE,7,4.55
2022-03-06,BOISSON 33CL,1,1.5
2022-03-06,BOULE 200G,6,6.8999999999999995
2022-03-06,BOULE 400G,13,20.8
2022-03-06,BOULE POLKA,1,1.7
2022-03-06,BRIOCHE,5,30.0
2022-03-06,CAFE OU EAU,1,1.0
2022-03-06,CAMPAGNE,12,22.799999999999997
2022-03-06,CEREAL BAGUETTE,10,13.0
2022-03-06,CHAUSSON AUX POMMES,4,6.0
2022-03-06,CHOCOLAT,1,1.5
2022-03-06,CHOU CHANTILLY,2,4.2
2022-03-06,COMPLET,6,10.8
2022-03-06,COOKIE,2,2.2
2022-03-06,COUPE,56,8.4
2022-03-06,CROISSANT,72,82.8
2022-03-06,CROISSANT AMANDES,4,6.0
2022-03-06,DEMI BAGUETTE,2,1.0
2022-03-06,DEMI PAIN,1,0.65
2022-03-06,DIVERS BOULANGERIE,1,1.0
2022-03-06,DIVERS CONFISERIE,2,6.33
2022-03-06,DIVERS PATISSERIE,1,7.0
2022-03-06,ECLAIR,22,46.2
2022-03-06,FICELLE,3,1.9500000000000002
2022-03-06,FINANCIER X5,1,3.5
2022-03-06,FRAMBOISIER,1,3.5
2022-03-06,GD KOUIGN AMANN,2,16.0
2022-03-06,GRAND FAR BRETON,4,30.0
2022-03-06,GRANDE SUCETTE,1,0.6
2022-03-06,MOISSON,7,14.7
2022-03-06,NOIX JAPONAISE,3,6.6000000000000005
2022-03-06,PAILLE,1,1.5
2022-03-06,PAIN,4,5.0
2022-03-06,PAIN AU CHOCOLAT,76,95.0
2022-03-06,PAIN AUX RAISINS,5,7.5
2022-03-06,PAIN BANETTE,5,7.5
2022-03-06,PAIN CHOCO AMANDES,5,8.0
2022-03-06,PAIN S/SEL,1,1.6
2022-03-06,PARIS BREST,6,13.200000000000001
2022-03-06,PLAT 7.60E,1,7.6
2022-03-06,PLAT 8.30E,1,8.3
2022-03-06,ROYAL,8,28.0
2022-03-06,SAVARIN,7,15.400000000000002
2022-03-06,SPECIAL BREAD,15,37.5
2022-03-06,SPECIAL BREAD KG,1,5.0
2022-03-06,SUCETTE,2,0.6
2022-03-06,TARTE FINE,3,21.0
2022-03-06,TARTE FRUITS 4P,4,40.0
2022-03-06,TARTE FRUITS 6P,1,14.0
2022-03-06,TARTELETTE,28,58.800000000000004
2022-03-06,TRADITIONAL BAGUETTE,251,313.75
2022-03-06,TROPEZIENNE,2,4.2
2022-03-06,VIK BREAD,10,26.0
2022-03-07,BAGUETTE,25,23.75
2022-03-07,BAGUETTE APERO,1,4.5
2022-03-07,BANETTE,25,27.500000000000004
2022-03-07,BANETTINE,4,2.6
2022-03-07,BOISSON 33CL,7,10.5
2022-03-07,BOULE 200G,3,3.4499999999999997
2022-03-07,BOULE 400G,9,14.4
2022-03-07,CAFE OU EAU,2,2.0
2022-03-07,CAMPAGNE,4,7.6
2022-03-07,CEREAL BAGUETTE,3,3.9000000000000004
2022-03-07,CHAUSSON AUX POMMES,2,3.0
2022-03-07,CHOU CHANTILLY,1,2.1
2022-03-07,COOKIE,4,4.4
2022-03-07,COUPE,21,3.15
2022-03-07,CROISSANT,30,34.5
2022-03-07,CROISSANT AMANDES,2,3.0
2022-03-07,DEMI BAGUETTE,2,1.0
2022-03-07,DEMI PAIN,1,0.65
2022-03-07,DIVERS BOULANGERIE,1,1.0
2022-03-07,DIVERS VIENNOISERIE,2,3.0
2022-03-07,ECLAIR,2,4.2
2022-03-07,FICELLE,3,1.9500000000000002
2022-03-07,FORMULE SANDWICH,16,112.0
2022-03-07,GRAND FAR BRETON,1,7.5
2022-03-07,KOUIGN AMANN,1,2.2
2022-03-07,MOISSON,8,16.8
2022-03-07,NOIX JAPONAISE,1,2.2
2022-03-07,PAIN,3,3.75
2022-03-07,PAIN AU CHOCOLAT,23,28.75
2022-03-07,PAIN AUX RAISINS,4,6.0
2022-03-07,PAIN BANETTE,1,1.5
2022-03-07,PAIN CHOCO AMANDES,4,6.4
2022-03-07,QUIM BREAD,4,4.4
2022-03-07,SACHET VIENNOISERIE,3,12.0
2022-03-07,SAND JB EMMENTAL,4,16.0
2022-03-07,SANDWICH COMPLET,14,70.0
2022-03-07,SEIGLE,2,3.8
2022-03-07,SPECIAL BREAD,9,22.5
2022-03-07,SPECIAL BREAD KG,1,5.0
2022-03-07,TARTE FRUITS 4P,1,10.0
2022-03-07,TARTELETTE,1,2.1
2022-03-07,TRADITIONAL BAGUETTE,148,185.0
2022-03-07,TRAITEUR,5,30.5
2022-03-07,TRIANGLES,1,2.5
2022-03-08,BAGUETTE,25,23.75
2022-03-08,BAGUETTE APERO,3,13.5
2022-03-08,BANETTE,32,35.2
2022-03-08,BANETTINE,5,3.25
2022-03-08,BOISSON 33CL,6,9.0
2022-03-08,BOULE 400G,6,9.600000000000001
2022-03-08,BROWNIES,1,2.5
2022-03-08,CAFE OU EAU,6,6.0
2022-03-08,CAMPAGNE,5,9.5
2022-03-08,CEREAL BAGUETTE,8,10.4
2022-03-08,CHAUSSON AUX POMMES,1,1.5
2022-03-08,COMPLET,4,7.2
2022-03-08,COOKIE,10,11.0
2022-03-08,COUPE,16,2.4
2022-03-08,CROISSANT,21,24.15
2022-03-08,CROISSANT AMANDES,6,9.0
2022-03-08,DEMI BAGUETTE,2,1.0
2022-03-08,FICELLE,3,1.9500000000000002
2022-03-08,FINANCIER X5,2,7.0
2022-03-08,FLAN,2,4.2
2022-03-08,FLAN ABRICOT,3,6.6000000000000005
2022-03-08,FORMULE SANDWICH,15,105.0
2022-03-08,MOISSON,6,12.600000000000001
2022-03-08,PAIN,5,6.25
2022-03-08,PAIN AU CHOCOLAT,20,25.0
2022-03-08,PAIN AUX RAISINS,3,4.5
2022-03-08,PAIN BANETTE,4,6.0
2022-03-08,PAIN CHOCO AMANDES,3,4.800000000000001
2022-03-08,PARIS BREST,4,8.8
2022-03-08,QUIM BREAD,5,5.5
2022-03-08,ROYAL 4P,2,28.0
2022-03-08,SACHET VIENNOISERIE,1,4.0
2022-03-08,SAND JB EMMENTAL,4,16.0
2022-03-08,SANDWICH COMPLET,7,35.0
2022-03-08,SPECIAL BREAD,4,10.0
2022-03-08,TARTELETTE,10,21.0
2022-03-08,TRADITIONAL BAGUETTE,74,92.5
2022-03-08,TRAITEUR,6,46.6
2022-03-09,BAGUETTE,17,16.15
2022-03-09,BANETTE,11,12.100000000000001
2022-03-09,BANETTINE,1,0.65
2022-03-09,BOISSON 33CL,4,6.0
2022-03-09,BOULE 200G,1,1.15
2022-03-09,BOULE 400G,3,4.800000000000001
2022-03-09,BROWNIES,1,2.5
2022-03-09,CAFE OU EAU,2,2.0
2022-03-09,CAMPAGNE,1,1.9
2022-03-09,CEREAL BAGUETTE,1,1.3
2022-03-09,CHAUSSON AUX POMMES,1,1.5
2022-03-09,COMPLET,7,12.6
2022-03-09,COOKIE,1,1.1
2022-03-09,COUPE,11,1.65
2022-03-09,CROISSANT,19,21.849999999999998
2022-03-09,CROISSANT AMANDES,3,4.5
2022-03-09,DEMI BAGUETTE,2,1.0
2022-03-09,DIVERS BOULANGERIE,1,1.0
2022-03-09,ECLAIR,1,2.1
2022-03-09,FICELLE,1,0.65
2022-03-09,FLAN,1,2.1
2022-03-09,FLAN ABRICOT,1,2.2
2022-03-09,FORMULE SANDWICH,11,77.0
2022-03-09,GRANDE SUCETTE,3,1.7999999999999998
2022-03-09,MOISSON,1,2.1
2022-03-09,PAIN,4,5.0
2022-03-09,PAIN AU CHOCOLAT,31,38.75
2022-03-09,PAIN AUX RAISINS,2,3.0
2022-03-09,PAIN BANETTE,1,1.5
2022-03-09,PAIN CHOCO AMANDES,1,1.6
2022-03-09,PARIS BREST,2,4.4
2022-03-09,QUIM BREAD,4,4.4
2022-03-09,SACHET VIENNOISERIE,1,4.0
2022-03-09,SAND JB EMMENTAL,2,8.0
2022-03-09,SANDWICH COMPLET,1,5.0
2022-03-09,SEIGLE,2,3.8
2022-03-09,SPECIAL BREAD,3,7.5
2022-03-09,SPECIAL BREAD KG,1,5.0
2022-03-09,TARTELETTE,9,18.9
2022-03-09,TRADITIONAL BAGUETTE,56,70.0
2022-03-09,TRAITEUR,9,73.6
2022-03-10,BAGUETTE,19,18.049999999999997
2022-03-10,BANETTE,22,24.200000000000003
2022-03-10,BANETTINE,6,3.9000000000000004
2022-03-10,BOISSON 33CL,3,4.5
2022-03-10,BOULE 200G,1,1.15
2022-03-10,BOULE 400G,4,6.4
2022-03-10,BROWNIES,2,5.0
2022-03-10,CAFE OU EAU,1,1.0
2022-03-10,CEREAL BAGUETTE,6,7.800000000000001
2022-03-10,CHAUSSON AUX POMMES,2,3.0
2022-03-10,COMPLET,3,5.4
2022-03-10,COOKIE,3,3.3000000000000003
2022-03-10,COUPE,9,1.3499999999999999
2022-03-10,CROISSANT,22,25.299999999999997
2022-03-10,CROISSANT AMANDES,2,3.0
2022-03-10,DEMI BAGUETTE,1,0.5
2022-03-10,DEMI PAIN,1,0.65
2022-03-10,DIVERS BOULANGERIE,1,1.05
2022-03-10,ECLAIR,6,12.600000000000001
2022-03-10,FICELLE,1,0.65
2022-03-10,FORMULE SANDWICH,11,77.0
2022-03-10,KOUIGN AMANN,5,11.0
2022-03-10,MOISSON,1,2.1
2022-03-10,PAIN,2,2.5
2022-03-10,PAIN AU CHOCOLAT,18,22.5
2022-03-10,PAIN AUX RAISINS,3,4.5
2022-03-10,PAIN BANETTE,2,3.0
2022-03-10,PAIN CHOCO AMANDES,1,1.6
2022-03-10,PARIS BREST,1,2.2
2022-03-10,QUIM BREAD,4,4.4
2022-03-10,SAND JB EMMENTAL,2,8.0
2022-03-10,SANDWICH COMPLET,1,5.0
2022-03-10,SPECIAL BREAD,4,10.0
2022-03-10,TARTELETTE,13,27.3
2022-03-10,TRADITIONAL BAGUETTE,66,82.5
2022-03-10,TRAITEUR,5,37.4
2022-03-11,BAGUETTE,26,24.7
2022-03-11,BANETTE,24,26.400000000000002
2022-03-11,BANETTINE,3,1.9500000000000002
2022-03-11,BOISSON 33CL,3,4.5
2022-03-11,BOULE 200G,2,2.3
2022-03-11,BOULE 400G,5,8.0
2022-03-11,BRIOCHE,2,12.0
2022-03-11,CAFE OU EAU,4,4.0
2022-03-11,CAMPAGNE,4,7.6
2022-03-11,CEREAL BAGUETTE,3,3.9000000000000004
2022-03-11,CHAUSSON AUX POMMES,3,4.5
2022-03-11,COMPLET,3,5.4
2022-03-11,COOKIE,3,3.3000000000000003
2022-03-11,COUPE,14,2.1
2022-03-11,CROISSANT,17,19.55
2022-03-11,CROISSANT AMANDES,6,9.0
2022-03-11,DEMI BAGUETTE,2,1.0
2022-03-11,DIVERS VIENNOISERIE,1,6.0
2022-03-11,ECLAIR,2,4.2
2022-03-11,FICELLE,2,1.3
2022-03-11,FINANCIER X5,2,7.0
2022-03-11,FLAN,1,2.1
2022-03-11,FORMULE SANDWICH,10,70.0
2022-03-11,GRANDE SUCETTE,2,1.2
2022-03-11,MOISSON,3,6.300000000000001
2022-03-11,NOIX JAPONAISE,1,2.2
2022-03-11,PAIN,3,3.75
2022-03-11,PAIN AU CHOCOLAT,12,15.0
2022-03-11,PAIN AUX RAISINS,2,3.0
2022-03-11,PAIN BANETTE,1,1.5
2022-03-11,PAIN CHOCO AMANDES,5,8.0
2022-03-11,PARIS BREST,2,4.4
2022-03-11,QUIM BREAD,1,1.1
2022-03-11,SACHET VIENNOISERIE,1,4.0
2022-03-11,SAND JB EMMENTAL,3,12.0
2022-03-11,SANDWICH COMPLET,1,5.0
2022-03-11,SEIGLE,1,1.9
2022-03-11,TARTE FRUITS 6P,1,14.0
2022-03-11,TRADITIONAL BAGUETTE,77,96.25
2022-03-11,TRAITEUR,5,37.5
